node,event,sequence,frame_id,queue_size,queue_max_size,queue_wait_ms,reason,status,timing_valid,timing_source,received_count,processed_count,failed_count,dropped_count,hydra_published_count,frame_fifo_size,frame_fifo_max_size,total_delay_ms,coordinator_delay_ms,classifier_delay_ms,sent_to_classifier_delay_ms,callback_enqueue_delay_ms,frame_queue_wait_ms,classifier_debug_record_delay_ms,image_conversion_delay_ms,sam_prepare_ms,sam_inference_ms,sam_restore_ms,sam_other_ms,sam_delay_ms,geometry_metadata_ms,frame_assignment_ms,track_association_ms,crop_update_ms,run_rap_other_ms,active_segments_publish_ms,semantic_dispatch_ms,quality_deferred_release_ms,rap_delay_ms,label_map_delay_ms,metadata_delay_ms,result_message_build_delay_ms,classifier_other_ms,hydra_build_delay_ms,hydra_depth_filter_ms,hydra_metadata_build_ms,hydra_build_other_ms,hydra_publish_delay_ms,unknown_publish_delay_ms,coordinator_other_ms,pipeline_wait_ms,num_masks,num_known,num_unknown,num_unknown_tracks,num_vlm_queued,unknown_track_id,candidate_id,track_seen_count,best_frame_score,predicted_label,label_confidence,mobility_class,mobility_confidence,vlm_delay_ms,total_age_ms,backend,model
rsg_object_detection,dropped_oldest,2137,rsg_20260806_143_354899999_002137,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2137,rsg_20260806_143_354899999_002137,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2066,175,0,1889,175,0,1,49.60313800256699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2138,rsg_20260806_143_404899999_002138,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2138,rsg_20260806_143_404899999_002138,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2067,175,0,1890,175,0,1,103.16429899830837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2139,rsg_20260806_143_504899999_002139,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2139,rsg_20260806_143_504899999_002139,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2068,175,0,1891,175,0,1,59.71230500290403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2140,rsg_20260806_143_554900000_002140,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2140,rsg_20260806_143_554900000_002140,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2069,175,0,1892,175,0,1,41.23657300078776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2141,rsg_20260806_143_604899999_002141,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2141,rsg_20260806_143_604899999_002141,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2070,175,0,1893,175,0,1,54.31686300289584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2142,rsg_20260806_143_654899999_002142,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2142,rsg_20260806_143_654899999_002142,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2071,175,0,1894,175,0,1,51.67119099496631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2143,rsg_20260806_143_704900000_002143,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2143,rsg_20260806_143_704900000_002143,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2072,175,0,1895,175,0,1,153.52569300011965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2144,rsg_20260806_143_854899999_002144,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2144,rsg_20260806_143_854899999_002144,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2073,175,0,1896,175,0,1,81.64294599555433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2145,rsg_20260806_143_904899999_002145,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2145,rsg_20260806_143_904899999_002145,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2074,175,0,1897,175,0,1,5.5394459996023215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,frame_trace,2135,rsg_20260806_143_254899999_002135,,,,ok,sent_to_hydra,,,,,,,,,,703.6692359979497,19.485422999423463,642.4949700012803,38.44587499770569,0.19542999507393688,38.25044500263175,0.005857000360265374,1.0678690014174208,0.21219799964455888,286.7343299949425,16.340953996405005,0.0072640032158233225,303.2947459942079,102.24315198865952,74.41734299936797,5.120907000673469,105.09103599906666,0.5814250107505359,1.510857000539545,0.5491980045917444,0.004769004590343684,289.5498879952356,6.842617003712803,0.13155600026948377,41.56214900285704,0.0461450035800226,15.132665997953154,14.436773999477737,0.08752199937589467,0.6083699990995228,3.551071997208055,0.7961170049384236,0.0055679993238300085,3.237110999180004,8,0,8,0,0,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2147,rsg_20260806_144_004899999_002147,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2147,rsg_20260806_144_004899999_002147,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2076,176,0,1898,176,0,1,4.912516997137573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2148,rsg_20260806_144_054900000_002148,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2148,rsg_20260806_144_054900000_002148,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2077,176,0,1899,176,0,1,85.43492099852301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2149,rsg_20260806_144_154899999_002149,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2149,rsg_20260806_144_154899999_002149,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2078,176,0,1900,176,0,1,61.285531002795324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2150,rsg_20260806_144_204900000_002150,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2150,rsg_20260806_144_204900000_002150,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2079,176,0,1901,176,0,1,40.056796999124344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2151,rsg_20260806_144_254899999_002151,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2151,rsg_20260806_144_254899999_002151,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2080,176,0,1902,176,0,1,49.46930699952645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2152,rsg_20260806_144_304900000_002152,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2152,rsg_20260806_144_304900000_002152,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2081,176,0,1903,176,0,1,65.07193799916422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2153,rsg_20260806_144_354899999_002153,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2153,rsg_20260806_144_354899999_002153,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2082,176,0,1904,176,0,1,49.64396799914539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2154,rsg_20260806_144_404899999_002154,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2154,rsg_20260806_144_404899999_002154,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2083,176,0,1905,176,0,1,44.46728200127836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2155,rsg_20260806_144_454900000_002155,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2155,rsg_20260806_144_454900000_002155,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2084,176,0,1906,176,0,1,95.35604899429018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2156,rsg_20260806_144_554900000_002156,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2156,rsg_20260806_144_554900000_002156,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2085,176,0,1907,176,0,1,48.01886600034777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,frame_trace,2146,rsg_20260806_143_954900000_002146,,,,ok,sent_to_hydra,,,,,,,,,,712.881945000845,10.301846996298991,653.4387990031973,46.84546000498813,0.18630900012794882,46.65915100486018,0.00793600338511169,3.7658299988834187,0.2589509967947379,277.26318599889055,15.853614000661764,0.005504000000655651,293.3812549963477,102.55794399563456,71.67345900234068,4.326259993831627,138.93300300696865,0.43450800149003044,1.4479749952442944,0.3122329944744706,0.0043199979700148106,319.70631000149297,2.7754669936257415,0.14730000111740083,33.619980997173116,0.042656014556996524,5.325584003003314,4.659197998989839,0.11680299940053374,0.5495830046129413,4.172881002887152,0.7972380044520833,0.006143985956441611,2.2879029929754324,8,0,8,0,0,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2158,rsg_20260806_144_704900000_002158,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2158,rsg_20260806_144_704900000_002158,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2087,177,0,1908,177,0,1,80.09765199676622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2159,rsg_20260806_144_804900000_002159,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2159,rsg_20260806_144_804900000_002159,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2088,177,0,1909,177,0,1,49.87440400145715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2160,rsg_20260806_144_854899999_002160,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2160,rsg_20260806_144_854899999_002160,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2089,177,0,1910,177,0,1,101.3272819982376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2161,rsg_20260806_144_954900000_002161,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2161,rsg_20260806_144_954900000_002161,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2090,177,0,1911,177,0,1,62.90121900383383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2162,rsg_20260806_145_004899999_002162,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2162,rsg_20260806_145_004899999_002162,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2091,177,0,1912,177,0,1,100.95818499394227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2163,rsg_20260806_145_104899999_002163,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2163,rsg_20260806_145_104899999_002163,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2092,177,0,1913,177,0,1,34.04677600337891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2164,rsg_20260806_145_154899999_002164,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2164,rsg_20260806_145_154899999_002164,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2093,177,0,1914,177,0,1,50.57666300126584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2165,rsg_20260806_145_204900000_002165,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2165,rsg_20260806_145_204900000_002165,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2094,177,0,1915,177,0,1,63.511316999210976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,frame_trace,2157,rsg_20260806_144_604899999_002157,,,,ok,sent_to_hydra,,,,,,,,,,672.6873940060614,12.666007001826074,574.3197120027617,83.75186299963389,0.16282000433420762,83.58904299529968,0.004800000169780105,0.9583299979567528,0.1852530040196143,284.7890080010984,21.238846005871892,0.007551992894150317,306.22065900388407,79.75223499670392,54.24056899937568,4.566553012409713,88.88233899779152,0.43930999527219683,1.5131609980016947,0.6694260009680875,0.00518399610882625,230.09869799716398,4.689950997999404,0.13549200230045244,32.16883699496975,0.04774500848725438,8.19315000262577,7.532522999099456,0.16425999638158828,0.4963670071447268,3.540158999385312,0.92613699962385,0.00656100019114092,1.9450120016699657,8,0,8,0,0,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2167,rsg_20260806_145_304900000_002167,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2167,rsg_20260806_145_304900000_002167,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2096,178,0,1916,178,0,1,97.2721649959567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2168,rsg_20260806_145_404899999_002168,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2168,rsg_20260806_145_404899999_002168,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2097,178,0,1917,178,0,1,60.55529899458634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2169,rsg_20260806_145_454900000_002169,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2169,rsg_20260806_145_454900000_002169,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2098,178,0,1918,178,0,1,41.304826001578476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2170,rsg_20260806_145_504899999_002170,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2170,rsg_20260806_145_504899999_002170,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2099,178,0,1919,178,0,1,47.589091998816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2171,rsg_20260806_145_554900000_002171,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2171,rsg_20260806_145_554900000_002171,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2100,178,0,1920,178,0,1,62.87014400004409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2172,rsg_20260806_145_604899999_002172,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2172,rsg_20260806_145_604899999_002172,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2101,178,0,1921,178,0,1,41.627842001616955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2173,rsg_20260806_145_654899999_002173,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2173,rsg_20260806_145_654899999_002173,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2102,178,0,1922,178,0,1,61.896580999018624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2174,rsg_20260806_145_704900000_002174,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2174,rsg_20260806_145_704900000_002174,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2103,178,0,1923,178,0,1,40.68833000201266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2175,rsg_20260806_145_754899999_002175,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2175,rsg_20260806_145_754899999_002175,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2104,178,0,1924,178,0,1,148.06511399365263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2176,rsg_20260806_145_854899999_002176,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2176,rsg_20260806_145_854899999_002176,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2105,178,0,1925,178,0,1,3.0847550006001256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2177,rsg_20260806_145_904899999_002177,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2177,rsg_20260806_145_904899999_002177,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2106,178,0,1926,178,0,1,94.01235899713356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2178,rsg_20260806_146_004899999_002178,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2178,rsg_20260806_146_004899999_002178,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2107,178,0,1927,178,0,1,133.7413990040659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2179,rsg_20260806_146_104899999_002179,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2179,rsg_20260806_146_104899999_002179,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2108,178,0,1928,179,0,1,43.03786499804119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,frame_trace,2166,rsg_20260806_145_254899999_002166,,,,ok,sent_to_hydra,,,,,,,,,,884.2311539992807,18.069448000460397,829.2049000010593,33.78164899913827,0.13110700092511252,33.65054199821316,0.005119996785651892,6.032899000274483,0.573550998524297,344.1007439978421,21.857965002709534,0.007489004929084331,366.539749004005,164.56690101040294,81.39477099757642,3.9239789912244305,156.38396098802332,0.4411970148794353,1.4931280020391569,0.5463509951368906,0.004544002877082676,408.77844899659976,4.573722995701246,0.15843599976506084,43.07306600094307,0.048578003770671785,11.878624995006248,11.195981998753268,0.11849900329252705,0.564143992960453,5.4801150035928,0.7055549940560013,0.005153007805347443,3.170037001837045,8,0,8,0,0,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2181,rsg_20260806_146_254899999_002181,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2181,rsg_20260806_146_254899999_002181,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2110,179,0,1929,179,0,1,54.01876899850322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2182,rsg_20260806_146_304900000_002182,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2182,rsg_20260806_146_304900000_002182,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2111,179,0,1930,179,0,1,87.6853090012446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2183,rsg_20260806_146_404899999_002183,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2183,rsg_20260806_146_404899999_002183,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2112,179,0,1931,179,0,1,52.01753000437748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2184,rsg_20260806_146_454900000_002184,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2184,rsg_20260806_146_454900000_002184,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2113,179,0,1932,179,0,1,50.223464000737295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2185,rsg_20260806_146_504899999_002185,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2185,rsg_20260806_146_504899999_002185,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2114,179,0,1933,179,0,1,142.32984699629014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2186,rsg_20260806_146_604899999_002186,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2186,rsg_20260806_146_604899999_002186,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,2115,179,0,1934,179,0,1,56.87525900430046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,2187,rsg_20260806_146_654899999_002187,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
